MJD	ACS_WFC_F475W	ACS_WFC_F475W_err	ACS_WFC_F625W	ACS_WFC_F625W_err	ACS_WFC_F775W	ACS_WFC_F775W_err	ACS_WFC_F850W	ACS_WFC_F850W_err	DECam_Y	DECam_Y_err	DECam_g	DECam_g_err	DECam_i	DECam_i_err	DECam_r	DECam_r_err	DECam_u	DECam_u_err	DECam_z	DECam_z_err	EFOSC2_U	EFOSC2_U_err	EFOSC2_V	EFOSC2_V_err	FourStar_H	FourStar_H_err	FourStar_J	FourStar_J_err	FourStar_J1	FourStar_J1_err	FourStar_Ks	FourStar_Ks_err	LRIS_I	LRIS_I_err	RetroCam_H	RetroCam_H_err	RetroCam_J	RetroCam_J_err	RetroCam_Y	RetroCam_Y_err	SOFI_H	SOFI_H_err	SOFI_Ks	SOFI_Ks_err	Sinistro_g	Sinistro_g_err	Sinistro_i	Sinistro_i_err	Sinistro_r	Sinistro_r_err	Sinistro_w	Sinistro_w_err	Sinistro_z	Sinistro_z_err	Swope_B	Swope_B_err	Swope_V	Swope_V_err	Swope_g	Swope_g_err	Swope_i	Swope_i_err	Swope_r	Swope_r_err	UVOT_U	UVOT_U_err	WFC3_IR_F110W	WFC3_IR_F110W_err	WFC3_IR_F160W	WFC3_IR_F160W_err	WFC3_UVIS1_F336W	WFC3_UVIS1_F336W_err
57982.87000000006	nan	nan	nan	nan	nan	nan	nan	nan	9.3249054448444e-18	7.8545016577640755e-19	1.8491098965155888e-17	1.5853626834966633e-18	1.2958625007399083e-16	2.4015284105782613e-18	1.498106238800858e-17	1.2743268572167001e-18	8.297824842208983e-18	7.044402815027187e-19	7.690998099547677e-17	1.4940519787554958e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.9753671719511187e-16	7.145697564015971e-18	nan	nan	1.0457115803523433e-16	3.667913532518962e-18	nan	nan	nan	nan	nan	nan	1.7255973654875867e-17	1.520956738865559e-18	nan	nan	1.4726159175329746e-16	2.4076099093902076e-18	nan	nan	2.6054790517372216e-16	6.951433889006473e-18	nan	nan	nan	nan	nan	nan
57982.88000000006	nan	nan	nan	nan	nan	nan	nan	nan	9.830076469109504e-18	7.895108652759838e-19	1.9493697851380415e-17	1.5907011267299425e-18	1.3467671124424681e-16	2.4758204260891146e-18	1.5792576309884587e-17	1.279763897477204e-18	8.751450821379214e-18	7.073646400040348e-19	7.997670057551692e-17	1.5434322854355275e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0830873802720502e-16	7.345981515888541e-18	nan	nan	1.1073826386621244e-16	3.7686113194761174e-18	nan	nan	nan	nan	nan	nan	1.8211731189470675e-17	1.5191872836320495e-18	nan	nan	1.5324678447829218e-16	2.4794666477541856e-18	nan	nan	2.7229414248526573e-16	7.182290090403698e-18	nan	nan	nan	nan	nan	nan
57982.890000000065	nan	nan	nan	nan	nan	nan	nan	nan	1.0350744537197231e-17	7.962302771407758e-19	2.052726811576297e-17	1.602401903905647e-18	1.397307824455831e-16	2.551884073517002e-18	1.6629042871796568e-17	1.2899055352009022e-18	9.219470409901282e-18	7.129214766494762e-19	8.302825365138164e-17	1.5940784001375248e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.1930680979951343e-16	7.550976850652143e-18	nan	nan	1.1708557009730398e-16	3.8710632153958714e-18	nan	nan	nan	nan	nan	nan	1.9200211432843757e-17	1.5217181592983918e-18	nan	nan	1.5918976971744708e-16	2.5536412732939034e-18	nan	nan	2.840897885774361e-16	7.41872559540301e-18	nan	nan	nan	nan	nan	nan
57982.90000000007	nan	nan	nan	nan	nan	nan	nan	nan	1.0887193821600963e-17	8.054895420594115e-19	2.1592414410857444e-17	1.6201330745350466e-18	1.447394339017289e-16	2.6298629557092055e-18	1.7490950983802194e-17	1.3045234269446042e-18	9.702137231936938e-18	7.209818842746666e-19	8.60597515192903e-17	1.6460535478670864e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.3051746208516217e-16	7.7603470191496e-18	nan	nan	1.236082117415824e-16	3.974973828814417e-18	nan	nan	nan	nan	nan	nan	2.022247972477998e-17	1.5302297607676643e-18	nan	nan	1.650780912472356e-16	2.6304513361998044e-18	nan	nan	2.959164773194885e-16	7.661036309116926e-18	nan	nan	nan	nan	nan	nan
57982.91000000007	nan	nan	nan	nan	nan	nan	nan	nan	1.1439648906807434e-17	8.168956717712803e-19	2.2689629068924798e-17	1.642920676876338e-18	1.4969368042165503e-16	2.7099174350497456e-18	1.8378699769784604e-17	1.322909891268645e-18	1.0199646030055662e-17	7.31149242863346e-19	8.906633761957916e-17	1.6994291838788539e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.419263988411467e-16	7.973731929588822e-18	nan	nan	1.3030076366495256e-16	4.0800239783093216e-18	nan	nan	nan	nan	nan	nan	2.1278730235200045e-17	1.5445015015044101e-18	nan	nan	1.7089933126363028e-16	2.7102429363590716e-18	nan	nan	3.077560256227609e-16	7.909380908735259e-18	nan	nan	nan	nan	nan	nan
57982.92000000007	nan	nan	nan	nan	nan	nan	nan	nan	1.2008335327853878e-17	8.300429454051355e-19	2.3819406326900747e-17	1.6697576166316395e-18	1.545847503253648e-16	2.7921962454209162e-18	1.929268988832741e-17	1.3443336835877357e-18	1.0712192428619881e-17	7.430136545657537e-19	9.204330320520683e-17	1.7542667258880424e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.535193357140845e-16	8.191047483542261e-18	nan	nan	1.3715781081670027e-16	4.18602394985435e-18	nan	nan	nan	nan	nan	nan	2.2368940860458574e-17	1.563756236915589e-18	nan	nan	1.7664122236978455e-16	2.7933644426971046e-18	nan	nan	3.195904784861338e-16	8.163918036953567e-18	nan	nan	nan	nan	nan	nan
57982.93000000007	nan	nan	nan	nan	nan	nan	nan	nan	1.259347958336496e-17	8.445489313199229e-19	2.4982242355055013e-17	1.6996949121743033e-18	1.5940412333298077e-16	2.8768360376861196e-18	2.0233323555957092e-17	1.3681055304530879e-18	1.1239972945067788e-17	7.561887384093179e-19	9.498610989442416e-17	1.8106176613105736e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.6528199917289736e-16	8.41248013945236e-18	nan	nan	1.4417394789861286e-16	4.292910840000609e-18	nan	nan	nan	nan	nan	nan	2.3493091515367057e-17	1.5871840626941338e-18	nan	nan	1.8229182337592836e-16	2.8801481710669427e-18	nan	nan	3.3140260922245663e-16	8.424712383481193e-18	nan	nan	nan	nan	nan	nan
57982.940000000075	nan	nan	nan	nan	nan	nan	nan	nan	1.3195309148631024e-17	8.600810863990062e-19	2.6178635285760444e-17	1.7319082795635167e-18	1.6414338151423004e-16	2.963978527286816e-18	2.120100457045662e-17	1.3936262525592947e-18	1.178318500124605e-17	7.703386264911208e-19	9.789028834448739e-17	1.868535278024765e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.771996719992881e-16	8.638275704067731e-18	nan	nan	1.513433713025681e-16	4.400641322876025e-18	nan	nan	nan	nan	nan	nan	2.4651164131017088e-17	1.6140182772844093e-18	nan	nan	1.8783954588471766e-16	2.9709051275862583e-18	nan	nan	3.4317537174122687e-16	8.691885199347211e-18	nan	nan	nan	nan	nan	nan
57982.95000000008	nan	nan	nan	nan	nan	nan	nan	nan	1.3814052488727124e-17	8.763744136232195e-19	2.7409085242313886e-17	1.765741310748279e-18	1.687943304969728e-16	3.053755145253358e-18	2.2196138334238404e-17	1.4204183561406059e-18	1.2342026934781376e-17	7.851956559432436e-19	1.0075151792712505e-16	1.928065064198097e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.892558314607932e-16	8.868147102817291e-18	nan	nan	1.586586555557669e-16	4.508890452048558e-18	nan	nan	nan	nan	nan	nan	2.5843142652675862e-17	1.6435917118335078e-18	nan	nan	1.9327305897081144e-16	3.065934687113808e-18	nan	nan	3.54891913421081e-16	8.965617095401803e-18	nan	nan	nan	nan	nan	nan
57982.96000000008	nan	nan	nan	nan	nan	nan	nan	nan	1.4449939071684727e-17	8.932413922863974e-19	2.867409436788779e-17	1.800728728321818e-18	1.733491881993779e-16	3.1462739955328844e-18	2.3219131877808693e-17	1.4481434395391528e-18	1.2916698010489615e-17	8.00570085491735e-19	1.0356574744551969e-16	1.98923663644103e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.014335092420398e-16	9.101846067130388e-18	nan	nan	1.6611197606898853e-16	4.617343159898521e-18	nan	nan	nan	nan	nan	nan	2.7069013037783622e-17	1.6753736420526124e-18	nan	nan	1.985811469697938e-16	3.1655291347012655e-18	nan	nan	3.6653616247881015e-16	9.246011028372745e-18	nan	nan	nan	nan	nan	nan
57982.97000000008	nan	nan	nan	nan	nan	nan	nan	nan	1.510319938169748e-17	9.10575588734132e-19	2.997416685453702e-17	1.8366037390379257e-18	1.7780053119446962e-16	3.241622737505334e-18	2.4270393883283527e-17	1.4766081344252488e-18	1.3507398431828816e-17	8.163533764468813e-19	1.0632915968418718e-16	2.0520662258574736e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1371574405841585e-16	9.339353466580341e-18	nan	nan	1.7369551639247998e-16	4.72579161087384e-18	nan	nan	nan	nan	nan	nan	2.832876325403839e-17	1.7089894708498021e-18	nan	nan	2.0375288881914016e-16	3.2699537780902546e-18	nan	nan	3.780924872355101e-16	9.533180802494395e-18	nan	nan	nan	nan	nan	nan
57982.98000000008	nan	nan	nan	nan	nan	nan	nan	nan	1.5774064932380467e-17	9.283502066482312e-19	3.130980897231684e-17	1.873293006319381e-18	1.8214101006426586e-16	3.3398885424765976e-18	2.5350334707993518e-17	1.5057609896332602e-18	1.411432935239711e-17	8.325163998531731e-19	1.0903798599478698e-16	2.1165704548284372e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.260854316113321e-16	9.58073013569743e-18	nan	nan	1.8140120914706274e-16	4.834060452633092e-18	nan	nan	nan	nan	nan	nan	2.9622383277572204e-17	1.744226087795094e-18	nan	nan	2.087777387632121e-16	3.3794376286855376e-18	nan	nan	3.895462449371196e-16	9.827179653599351e-18	nan	nan	nan	nan	nan	nan
57982.990000000085	nan	nan	nan	nan	nan	nan	nan	nan	1.64627682800735e-17	9.46612538232816e-19	3.268152909848837e-17	1.910901836562084e-18	1.8636354405393989e-16	3.441142325117463e-18	2.6459366408165554e-17	1.5356821052691542e-18	1.473769288746667e-17	8.49103589977032e-19	1.116886310575791e-16	2.1827564746402505e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.38524876500555e-16	9.825690165266941e-18	nan	nan	1.8921995975103868e-16	4.941791993553634e-18	nan	nan	nan	nan	nan	nan	3.0949865091213776e-17	1.7810256855908253e-18	nan	nan	2.136475011548216e-16	3.494063973219294e-18	nan	nan	4.0088303496706517e-16	1.0128106447991291e-17	nan	nan	nan	nan	nan	nan
57983.00000000009	nan	nan	nan	nan	nan	nan	nan	nan	1.71695430371899e-17	9.65474972027994e-19	3.408983774682273e-17	1.949691255296067e-18	1.9046150931023404e-16	3.5454277364485456e-18	2.7597902762663105e-17	1.5665667180327444e-18	1.537769212556656e-17	8.66223719877168e-19	1.1427779175462104e-16	2.250615230367288e-18	nan	nan	nan	nan	3.310950504475321e-17	2.745348666319583e-18	7.910821787605248e-17	4.213126257023625e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.510162382016682e-16	1.0074014006501472e-17	nan	nan	1.971424216497934e-16	5.048655486172608e-18	nan	nan	nan	nan	nan	nan	3.2311202682845663e-17	1.8194702971789482e-18	nan	nan	2.1836213634356918e-16	3.613457478157137e-18	nan	nan	4.1208869115508386e-16	1.0436104732438682e-17	nan	nan	nan	nan	nan	nan
57983.01000000009	nan	nan	nan	nan	nan	nan	nan	nan	1.7894623885613792e-17	9.851029835496859e-19	3.553524759698896e-17	1.990047977383258e-18	1.9442999675215936e-16	3.652697787553749e-18	2.876635929681734e-17	1.5987034886424647e-18	1.6034531140106955e-17	8.840377197164233e-19	1.1680304728820632e-16	2.3200905093548223e-18	nan	nan	nan	nan	3.330291676055412e-17	2.721580480889027e-18	7.930416275862477e-17	4.1767544866059675e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.6354167900062637e-16	1.0325684386745812e-17	nan	nan	2.051592543411528e-16	5.154416545238978e-18	nan	nan	nan	nan	nan	nan	3.370639204384491e-17	1.8597587521231456e-18	nan	nan	2.2292361963778744e-16	3.737123972162184e-18	nan	nan	4.2315000636476435e-16	1.0751258752226704e-17	nan	nan	nan	nan	nan	nan
57983.02000000009	nan	nan	nan	nan	nan	nan	nan	nan	1.863822433363955e-17	1.005619842748486e-18	3.7018230891024204e-17	2.032263128661512e-18	1.9826939793690714e-16	3.762639795723318e-18	2.996512039111355e-17	1.6323086023884895e-18	1.6708383579128238e-17	9.026660656557367e-19	1.1926451090623598e-16	2.3909946265062174e-18	nan	nan	nan	nan	3.3497358695623303e-17	2.6981066630523108e-18	7.949986069691965e-17	4.140366310264761e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.760833462911117e-16	1.0580769129582903e-17	nan	nan	2.1326092553537987e-16	5.258879687341749e-18	7.5872766051905335e-16	2.330988918062121e-17	nan	nan	nan	nan	3.513543831900904e-17	1.9020202352938875e-18	nan	nan	2.273339169601608e-16	3.864569581365517e-18	nan	nan	4.3405427196250754e-16	1.107365790937763e-17	nan	nan	nan	nan	nan	nan
57983.03000000009	nan	nan	nan	nan	nan	nan	nan	nan	1.9400469958349423e-17	1.0268542692996464e-18	3.853909156074636e-17	2.0759514579326666e-18	2.0198141929841228e-16	3.8748764168628336e-18	3.1194440557125e-17	1.6670884029526081e-18	1.7399298409000313e-17	9.219447675582228e-19	1.2166292365272465e-16	2.4631094198726334e-18	nan	nan	nan	nan	3.3692789286862835e-17	2.6749140412916773e-18	7.969529017119479e-17	4.1039594454963224e-18	nan	nan	1.3606457471416465e-17	1.5509445129891017e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.8862332162874764e-16	1.0839087940428225e-17	nan	nan	2.2143711875626248e-16	5.361723341065991e-18	7.577194510871342e-16	2.296043917091931e-17	nan	nan	nan	nan	3.6598377259855514e-17	1.9458217000346922e-18	nan	nan	2.315949849615537e-16	3.9953083176870344e-18	nan	nan	4.447898323909866e-16	1.140333854823223e-17	nan	nan	nan	nan	nan	nan
57983.040000000095	nan	nan	nan	nan	nan	nan	nan	nan	2.0181465182261003e-17	1.0485882191144671e-18	4.009809314428319e-17	2.1206202473129844e-18	2.055677594493317e-16	3.9890356298540844e-18	3.2454543197781464e-17	1.7026683271580715e-18	1.8107294182884904e-17	9.416646476566606e-19	1.2399902268129419e-16	2.5362212191370035e-18	nan	nan	nan	nan	3.3889167000346574e-17	2.6519892888808868e-18	7.989042957404982e-17	4.067531633734037e-18	nan	nan	1.372351101634922e-17	1.5381223834914952e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.0114366950810556e-16	1.1100531236332784e-17	nan	nan	2.2967732453466614e-16	5.4626597734577175e-18	7.566730008236528e-16	2.2633408326464916e-17	nan	nan	nan	nan	3.8095253771236737e-17	1.9906515783275573e-18	nan	nan	2.357087711344529e-16	4.128867541833679e-18	nan	nan	4.553455677524899e-16	1.1740340872704718e-17	nan	nan	nan	nan	nan	nan
57983.0500000001	nan	nan	nan	nan	nan	nan	nan	nan	2.0981315535408997e-17	1.070646084833963e-18	4.169550143352368e-17	2.165874865453553e-18	2.0903010927966014e-16	4.104754215566811e-18	3.374565353488658e-17	1.7387475956286665e-18	1.8832390463143843e-17	9.61657656225487e-19	1.2627354129723204e-16	2.610122425658706e-18	nan	nan	nan	nan	3.408645032865216e-17	2.6293189436115464e-18	8.008525720895389e-17	4.0310806438891185e-18	nan	nan	1.3841407843516009e-17	1.5260427058599644e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.136264528963257e-16	1.1365163238031177e-17	nan	nan	2.379710370428485e-16	5.561487677967712e-18	7.555858135775159e-16	2.2327809079882936e-17	nan	nan	nan	nan	3.9626114761320796e-17	2.036093824933407e-18	nan	nan	2.396772139259516e-16	4.264791689872464e-18	nan	nan	4.65711468776026e-16	1.2084656980015828e-17	nan	nan	nan	nan	nan	nan
57983.0600000001	nan	nan	nan	nan	nan	nan	nan	nan	2.180012766097711e-17	1.0928996480219756e-18	4.333158448868604e-17	2.2114305826187174e-18	2.1237015205493977e-16	4.22168024166796e-18	3.506799862150581e-17	1.7751079457236767e-18	1.9574607821874175e-17	9.818017597628071e-19	1.2848720899938467e-16	2.6846126059909772e-18	nan	nan	nan	nan	3.428459778819382e-17	2.6068894275724968e-18	8.027975128876831e-17	3.9946042759210335e-18	nan	nan	1.3960121920462768e-17	1.5146795782369995e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.260537841696424e-16	1.1633124634803175e-17	nan	nan	2.4630758597890114e-16	5.6580459460986575e-18	7.54455390072416e-16	2.2042603951812947e-17	nan	nan	nan	nan	4.119100914306495e-17	2.0818368635859764e-18	nan	nan	2.4350224285041295e-16	4.402644624958691e-18	nan	nan	4.758780839299302e-16	1.243628179611356e-17	nan	nan	nan	nan	nan	nan
57983.0700000001	nan	nan	nan	nan	nan	nan	nan	nan	2.263800932097373e-17	1.1152700518534724e-18	4.500661265295342e-17	2.257117206225264e-18	2.155895635141449e-16	4.3394747442179095e-18	3.6421807354419143e-17	1.81161707792457e-18	2.0333967841492493e-17	1.00202287312559e-18	1.3064075152190948e-16	2.759499198923991e-18	nan	nan	nan	nan	3.448356791655588e-17	2.5846870669256238e-18	8.047388993426386e-17	3.958100364441198e-18	nan	nan	1.4079627251313284e-17	1.5040059701780364e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.3840798010151094e-16	1.190435912758919e-17	nan	nan	2.546756334833678e-16	5.752081515347534e-18	7.532792277578345e-16	2.1776713557719336e-17	nan	nan	nan	nan	4.278998783577443e-17	2.127676282775519e-18	nan	nan	2.471857786015939e-16	4.54201093166237e-18	nan	nan	4.858371056531162e-16	1.2795166048533794e-17	nan	nan	nan	nan	nan	nan
57983.0800000001	nan	nan	nan	nan	nan	nan	nan	nan	2.3495069401960942e-17	1.1377273751002603e-18	4.672085856721851e-17	2.3028779776280606e-18	2.1869001196721186e-16	4.457812774221101e-18	3.7807310486670894e-17	1.8482278615668597e-18	2.111049311535898e-17	1.0222944228491763e-18	1.327348908757822e-16	2.8345979215372167e-18	nan	nan	nan	nan	3.468331926982667e-17	2.5626981116228097e-18	8.066765117263321e-17	3.921566782354151e-18	nan	nan	1.4199897875102447e-17	1.4939938320555598e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.506714047177185e-16	1.2178871239332567e-17	nan	nan	2.630636758871345e-16	5.843376791179212e-18	7.520548206598824e-16	2.152902516025919e-17	nan	nan	nan	nan	4.4423103766744046e-17	2.173512703075177e-18	nan	nan	2.5072973316456224e-16	4.6824964198988554e-18	nan	nan	4.955807966027647e-16	1.3161262466859208e-17	nan	nan	nan	nan	nan	nan
57983.090000000106	nan	nan	nan	nan	nan	nan	nan	nan	2.4371417920836936e-17	1.1602882471914607e-18	4.8474597184940855e-17	2.348763799489728e-18	2.2167315839225938e-16	4.57638395260958e-18	3.922474064019359e-17	1.884974083928017e-18	2.1904207248452376e-17	1.0426349812984198e-18	1.3477034539021917e-16	2.909732945516789e-18	nan	nan	nan	nan	3.488381041993266e-17	2.5409087550108703e-18	8.08610129359975e-17	3.885001444540302e-18	nan	nan	1.432090786411116e-17	1.4846142103901719e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.628264162032766e-16	1.2456808167377078e-17	nan	nan	2.7146021049156895e-16	5.931791257597713e-18	7.507796592320568e-16	2.1298401585525485e-17	nan	nan	nan	nan	4.609041187299417e-17	2.219345858215218e-18	nan	nan	2.5413600992693023e-16	4.823728055688352e-18	nan	nan	5.051025821474874e-16	1.3534482827122298e-17	nan	nan	nan	nan	nan	nan
57983.10000000011	nan	nan	nan	nan	nan	nan	nan	nan	2.5267166030662683e-17	1.1830118129552582e-18	5.026810578709967e-17	2.3949235217014217e-18	2.2454065653243363e-16	4.694892652963074e-18	4.0674332318520533e-17	1.921963284604375e-18	2.2715134858084046e-17	1.0631042749338916e-18	1.367478297538649e-16	2.9847369019279865e-18	nan	nan	nan	nan	3.508499995197314e-17	2.5193051532731224e-18	8.105395305990826e-17	3.848402311585272e-18	nan	nan	1.444263132220238e-17	1.4758373676742634e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.748554602299673e-16	1.2738376005928013e-17	nan	nan	2.7985358501709353e-16	6.017223268871275e-18	7.494512302056976e-16	2.1083690316404516e-17	nan	nan	nan	nan	4.779196910310347e-17	2.2652655922095927e-18	nan	nan	2.5740650379002736e-16	4.9653534906252126e-18	nan	nan	5.143964643023486e-16	1.3914740295305687e-17	nan	nan	nan	nan	nan	nan
57983.11000000011	nan	nan	nan	nan	nan	nan	nan	nan	2.6182426026541468e-17	1.2059942519546926e-18	5.210166399725309e-17	2.4415907489657125e-18	2.2729415299247115e-16	4.8130579090516276e-18	4.21563219195765e-17	1.959367027557216e-18	2.3543301574664913e-17	1.0837977632222287e-18	1.3866805505585894e-16	3.0594507611191373e-18	nan	nan	nan	nan	3.5286846461554835e-17	2.49787344465906e-18	8.124644928184314e-17	3.811767393560956e-18	nan	nan	1.456504238315838e-17	1.4676329052232156e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.867413520851655e-16	1.3023607243759e-17	nan	nan	2.8823154733369443e-16	6.099501192674132e-18	7.480670164403919e-16	2.088373257939234e-17	nan	nan	nan	nan	4.9527834419122034e-17	2.3114402113044862e-18	nan	nan	2.605431012794348e-16	5.107040322875793e-18	nan	nan	5.234576165193168e-16	1.4301909846036603e-17	nan	nan	nan	nan	nan	nan
57983.12000000011	nan	nan	nan	nan	nan	nan	nan	nan	2.7117290115357335e-17	1.229315325044e-18	5.397550632404311e-17	2.4889601907483167e-18	2.2993528733488935e-16	4.930613124760107e-18	4.3670912176289737e-17	1.997328008285912e-18	2.4388703279627196e-17	1.1047948136328228e-18	1.405317288267012e-16	3.133723624611597e-18	nan	nan	nan	nan	3.548930855212658e-17	2.4765997684565666e-18	8.143847923969682e-17	3.775094753863759e-18	nan	nan	1.468811520901936e-17	1.4599698875958854e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.984669924369055e-16	1.3312576784403712e-17	nan	nan	2.96581694281035e-16	6.17848781671212e-18	7.466244967741369e-16	2.0697372251802592e-17	nan	nan	nan	nan	5.129805386905056e-17	2.358010087289662e-18	nan	nan	2.635476806552906e-16	5.248475190096778e-18	nan	nan	5.32281791344279e-16	1.4695867462570712e-17	nan	nan	nan	nan	nan	nan
57983.130000000114	nan	nan	nan	nan	nan	nan	nan	nan	2.8071766711634125e-17	1.2528931742080688e-18	5.58896797550805e-17	2.5368533175833354e-18	2.324656921759001e-16	5.047305647307531e-18	4.521816545018674e-17	2.035708318164761e-18	2.525121381542402e-17	1.1260182551890606e-18	1.4233955507901028e-16	3.20741245764141e-18	nan	nan	nan	nan	3.5692344832313856e-17	2.455470283663762e-18	8.163002047026581e-17	3.738382513116365e-18	nan	nan	1.4811823988422844e-17	1.4528169671662978e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.100154546796673e-16	1.3605406566578095e-17	nan	nan	3.0489152511237785e-16	6.254085085074476e-18	7.451211458732954e-16	2.0523464433017934e-17	nan	nan	nan	nan	5.3102615799299304e-17	2.4047998953772798e-18	nan	nan	2.664221120221177e-16	5.389362768571634e-18	nan	nan	5.408662217284093e-16	1.5096436758433394e-17	nan	nan	nan	nan	nan	nan
57983.140000000116	nan	nan	nan	nan	nan	nan	nan	nan	2.9045844146046676e-17	1.2766260896801937e-18	5.784418617661704e-17	2.5850447237998777e-18	2.348869932809906e-16	5.1628962508636374e-18	4.679811045100638e-17	2.0743351787746197e-18	2.6130677266209287e-17	1.147371530896689e-18	1.4409223434805666e-16	3.280381784333769e-18	nan	nan	nan	nan	3.5895913913253024e-17	2.4344711873215854e-18	8.182105040772792e-17	3.701628853139479e-18	nan	nan	1.4936142934944263e-17	1.4461425074997975e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.213705322491136e-16	1.3902069694765907e-17	nan	nan	3.131481537616957e-16	6.326145066878101e-18	7.435544340823718e-16	2.0360883545066152e-17	nan	nan	nan	nan	5.494149564113653e-17	2.4515991811816668e-18	nan	nan	2.6916825743834846e-16	5.529424732346951e-18	nan	nan	5.492096491761595e-16	1.550339302308422e-17	nan	nan	nan	nan	nan	nan
57983.15000000012	nan	nan	nan	nan	nan	nan	nan	nan	3.0039511900061925e-17	1.3004419903661201e-18	5.983902984460131e-17	2.6333764824875727e-18	2.37200809660193e-16	5.277158566420041e-18	4.841077780930184e-17	2.1130868700132786e-18	2.7026938710589457e-17	1.168786689692053e-18	1.4579046373217225e-16	3.3525033621113095e-18	nan	nan	nan	nan	3.60999744059253e-17	2.4135887324713163e-18	8.201154638211594e-17	3.6648320210009284e-18	nan	nan	1.5061046285438607e-17	1.4399147042848394e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.325161892983475e-16	1.4202574607526006e-17	nan	nan	3.2133859503833535e-16	6.394557058556895e-18	7.419218272735968e-16	2.0208530852358682e-17	nan	nan	nan	nan	5.681467083712045e-17	2.498260383708089e-18	nan	nan	2.7178797102547233e-16	5.668398710307193e-18	nan	nan	5.573114107114967e-16	1.5916515559571285e-17	nan	nan	nan	nan	nan	nan
