MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56591.33000000775	-7.349743674667716e-17	3.0194696277362214e-15	1.5812336758570836e-16	3.475124167180942e-18	2.0225697397431663e-16	5.920157030411362e-18	nan	nan	2.006733915835111e-16	9.906333179258697e-18	2.0709523464853283e-16	6.518478492047562e-18	8.787836457289102e-17	1.1035396054284592e-15	1.8688046994790955e-16	4.002665529923234e-18	nan	nan
56591.38000000775	-7.326203836399375e-17	3.0195037799740654e-15	1.579864421763412e-16	3.477177314469442e-18	2.0208266311998712e-16	5.9241620955272066e-18	nan	nan	2.0048889066150265e-16	9.914162162858896e-18	2.0691833664405934e-16	6.5027237574652955e-18	8.771671452446444e-17	1.1038459359852476e-15	1.8671339371735949e-16	4.0195286800161866e-18	nan	nan
56591.43000000776	-7.302730448424791e-17	3.0195377037576365e-15	1.5784963533287126e-16	3.478808336086464e-18	2.0190850250996347e-16	5.926461184256056e-18	nan	nan	2.0030455936923632e-16	9.918007922932528e-18	2.0674158975275047e-16	6.501056246688566e-18	8.75553248817458e-17	1.1041512682147202e-15	1.8654646687407931e-16	4.036394382140407e-18	nan	nan
56591.48000000776	-7.279323340789104e-17	3.0195714004127668e-15	1.5771294696235919e-16	3.479873485897556e-18	2.0173449198766976e-16	5.926860531582898e-18	nan	nan	2.001203975537164e-16	9.917487970145449e-18	2.0656499383689568e-16	6.514043202207094e-18	8.73941953792891e-17	1.104455604974476e-15	1.863796892430095e-16	4.051804236306691e-18	nan	nan
56591.53000000776	-7.255982343776662e-17	3.0196048712569555e-15	1.5757637695538853e-16	3.480273988244959e-18	2.0156063144389008e-16	5.9252954300138115e-18	nan	nan	1.9993640506035908e-16	9.912515018087501e-18	2.0638854875308398e-16	6.538109512602372e-18	8.723332575135416e-17	1.1047589491156493e-15	1.862130607424739e-16	4.064549347468217e-18	nan	nan
56591.580000007765	-7.232707287928462e-17	3.0196381175994137e-15	1.5743992520881224e-16	3.479957746166881e-18	2.0138692073091946e-16	5.921831444466057e-18	nan	nan	1.9975258173248917e-16	9.903298607020721e-18	2.0621225438511282e-16	6.5693576260561846e-18	8.707271573195877e-17	1.1050613034829177e-15	1.8604658120183152e-16	4.0736967794745665e-18	nan	nan
56591.63000000777	-7.209498004031473e-17	3.019671140741106e-15	1.5730359162316447e-16	3.478920169819665e-18	2.0121335973056205e-16	5.916663257781286e-18	nan	nan	1.9956892740704192e-16	9.890341636822842e-18	2.060361106139414e-16	6.604039817513621e-18	8.691236505474074e-17	1.1053626709145073e-15	1.8588025049519696e-16	4.078606507063815e-18	nan	nan
56591.68000000777	-7.186354323124111e-17	3.019703941974791e-15	1.5716737609250207e-16	3.477204276091919e-18	2.0103994830997622e-16	5.910111371100266e-18	nan	nan	1.9938544194218278e-16	9.874431590158533e-18	2.0586011729050567e-16	6.638723990390291e-18	8.675227345309004e-17	1.1056630542421987e-15	1.8571406850498148e-16	4.0789408993983475e-18	nan	nan
56591.730000007774	-7.163276076494204e-17	3.019736522585066e-15	1.570312785191939e-16	3.474900003549611e-18	2.0086668634121562e-16	5.9026162337871726e-18	nan	nan	1.9920212517377952e-16	9.856625795251149e-18	2.0568427430296452e-16	6.670413913950763e-18	8.659244066014152e-17	1.1059624562913295e-15	1.8554803507730084e-16	4.074669490564397e-18	nan	nan
56591.78000000778	-7.140263095681985e-17	3.0197688838484086e-15	1.5689529880260093e-16	3.472142722015861e-18	2.0069357368909573e-16	5.894729782715377e-18	nan	nan	1.9901897695015736e-16	9.83822979920105e-18	2.0550858153091612e-16	6.696631134374284e-18	8.643286640866402e-17	1.1062608798808049e-15	1.8538215009087796e-16	4.066069169047128e-18	nan	nan
56591.83000000778	-7.117315212478502e-17	3.0198010270332165e-15	1.567594368322623e-16	3.469110911472161e-18	2.005206102388089e-16	5.887103806267306e-18	nan	nan	1.9883599711225748e-16	9.820767753646819e-18	2.0533303883681249e-16	6.715467260185925e-18	8.627355043115787e-17	1.1065583278231013e-15	1.852164134205605e-16	4.053720771383848e-18	nan	nan
56591.88000000778	-7.094432258927281e-17	3.0198329533998507e-15	1.5662369251069384e-16	3.4660228975323805e-18	2.0034779585174596e-16	5.88047488287455e-18	nan	nan	1.9865318550998085e-16	9.805943565226798e-18	2.0515764606023647e-16	6.725615372063441e-18	8.611449245990579e-17	1.1068548029242695e-15	1.8505082490086614e-16	4.038500419782017e-18	nan	nan
56591.930000007786	-7.071614067324913e-17	3.019864664200676e-15	1.5648806573642996e-16	3.4631326138963723e-18	2.001751304007638e-16	5.875645407504996e-18	nan	nan	1.9847054198192815e-16	9.795591638637804e-18	2.0498240312091732e-16	6.726387040886215e-18	8.595569222684915e-17	1.1071503079839437e-15	1.84885384459692e-16	4.0215644241055865e-18	nan	nan
56591.98000000779	-7.048860470220955e-17	3.019896160680101e-15	1.56352556405121e-16	3.4607242489744632e-18	2.0000261374956642e-16	5.873460636551803e-18	nan	nan	1.9828806638333262e-16	9.791611313721459e-18	2.0480730986993105e-16	6.717719953772942e-18	8.579714946367237e-17	1.1074448457953467e-15	1.8472009189140715e-16	4.004324995590086e-18	nan	nan
56592.03000000779	-7.02617130041784e-17	3.0199274440746214e-15	1.5621716441893358e-16	3.459105720493256e-18	1.9983024577477453e-16	5.874494493297082e-18	nan	nan	1.9810575854841648e-16	9.794829381454445e-18	2.0463236617697682e-16	6.700178568485218e-18	8.563886390180204e-17	1.1077384191452949e-15	1.8455494712832252e-16	3.988413532157234e-18	nan	nan
56592.080000007794	-7.003546390973698e-17	3.0199585156128575e-15	1.5608188967106304e-16	3.458593804465041e-18	1.996580263453621e-16	5.8781715856576056e-18	nan	nan	1.9792361832935275e-16	9.803650889465687e-18	2.0445757192608453e-16	6.674948108881822e-18	8.54808352723711e-17	1.1080310308142034e-15	1.8438994998948437e-16	3.9756281955912414e-18	nan	nan
56592.1300000078	-6.980985575201689e-17	3.019989376515595e-15	1.5594673205979113e-16	3.4592373451395972e-18	1.994859553575108e-16	5.8836452180125176e-18	nan	nan	1.9774164557254845e-16	9.816185340780896e-18	2.0428292699272347e-16	6.6438197986060884e-18	8.532306330626172e-17	1.1083226835760975e-15	1.8422510036300688e-16	3.967862828340357e-18	nan	nan
56592.1800000078	-6.958488686668195e-17	3.0200200279958288e-15	1.5581169148838132e-16	3.4607336321724358e-18	1.9931403264831516e-16	5.890111598794482e-18	nan	nan	1.975598401196381e-16	9.830638114124041e-18	2.0410843124237042e-16	6.609162909476042e-18	8.516554773409335e-17	1.1086133801986104e-15	1.8406039811288138e-16	3.966977232176862e-18	nan	nan
56592.2300000078	-6.936055559195847e-17	3.020050471258796e-15	1.5567676785111401e-16	3.4627702935349943e-18	1.9914225812364198e-16	5.896832858378674e-18	nan	nan	1.973782018236853e-16	9.84536655670898e-18	2.0393408451047976e-16	6.573877290681691e-18	8.500828828624512e-17	1.108903123442996e-15	1.8389584311543208e-16	3.973251082635833e-18	nan	nan
56592.280000007806	-6.913686026864913e-17	3.020080707502022e-15	1.5554196104986828e-16	3.4650572794098044e-18	1.989706316228114e-16	5.903156107965634e-18	nan	nan	1.9719673052772423e-16	9.858925245047304e-18	2.037598867269603e-16	6.5413180769449786e-18	8.485128469279068e-17	1.1091919160641298e-15	1.837314352269076e-16	3.984925791064829e-18	nan	nan
56592.33000000781	-6.89137992400954e-17	3.020110737915356e-15	1.5540727098434327e-16	3.4673336115271397e-18	1.9879915305180295e-16	5.9085284926126224e-18	nan	nan	1.9701542607571588e-16	9.870101260419558e-18	2.035858377502051e-16	6.5151837300736536e-18	8.469453668359778e-17	1.1094797608105211e-15	1.8356717431995894e-16	4.000097633385013e-18	nan	nan
56592.38000000781	-6.869137085223995e-17	3.020140563681011e-15	1.552726975520498e-16	3.4693730577670957e-18	1.9862782224973255e-16	5.9125089733701476e-18	nan	nan	1.968342883211317e-16	9.877940701176818e-18	2.0341193741573928e-16	6.499359654646005e-18	8.453804398825987e-17	1.1097666604243134e-15	1.8340306028362614e-16	4.016941867410074e-18	nan	nan
56592.430000007815	-6.846957345356157e-17	3.0201701859736026e-15	1.5513824065667633e-16	3.470988549409629e-18	1.984566391108674e-16	5.9147767913473036e-18	nan	nan	1.9665331710265095e-16	9.88176773010214e-18	2.0323818563637235e-16	6.497636649976489e-18	8.438180633615097e-17	1.1100526176412934e-15	1.8323909295445452e-16	4.033788046125136e-18	nan	nan
56592.48000000782	-6.824840539515761e-17	3.0201996059601882e-15	1.5500390018588067e-16	3.472035684312695e-18	1.9828560351910339e-16	5.9151374371411915e-18	nan	nan	1.9647251227216507e-16	9.881197063345949e-18	2.030645822834454e-16	6.510582200540037e-18	8.422582345635476e-17	1.1103376351908995e-15	1.8307527221374794e-16	4.04917588634166e-18	nan	nan
56592.53000000782	-6.8027865030675e-17	3.0202288248003066e-15	1.5486967605365745e-16	3.47241526464425e-18	1.981147153166673e-16	5.913525985499764e-18	nan	nan	1.962918736765561e-16	9.876140836323436e-18	2.028911271925538e-16	6.534617592204826e-18	8.4070095077756e-17	1.1106217157962225e-15	1.8291159793084332e-16	4.061894944189255e-18	nan	nan
56592.58000000782	-6.780795071637352e-17	3.020257843646012e-15	1.547355681481914e-16	3.472074959325775e-18	1.979439743805171e-16	5.910008280243229e-18	nan	nan	1.961114011619584e-16	9.866810207248078e-18	2.0271782028373184e-16	6.565841192779682e-18	8.391462092897703e-17	1.1109048621740171e-15	1.8274806999146868e-16	4.071011260926166e-18	nan	nan
56592.630000007826	-6.758866081108428e-17	3.020286663641917e-15	1.5460157637528704e-16	3.471010168565054e-18	1.977733806231908e-16	5.904779850122254e-18	nan	nan	1.9593109457613632e-16	9.853711905351081e-18	2.02544661409791e-16	6.6005012653276585e-18	8.375940073843221e-17	1.111187077034706e-15	1.8258468825317446e-16	4.075883887786193e-18	nan	nan
56592.68000000783	-6.73699936762263e-17	3.0203152859252275e-15	1.544677006298609e-16	3.4692641203215064e-18	1.976029338563083e-16	5.898162486676705e-18	nan	nan	1.9575095376665917e-16	9.837639377772647e-18	2.0237165043358233e-16	6.6351621151030036e-18	8.360443423427226e-17	1.1114683630823868e-15	1.824214525858546e-16	4.076174961429771e-18	nan	nan
56592.73000000783	-6.715194767584304e-17	3.0203437116257806e-15	1.5433394081585655e-16	3.466927182712095e-18	1.9743263402540148e-16	5.890598482200194e-18	nan	nan	1.9557097858011924e-16	9.819657910537054e-18	2.0219878725947213e-16	6.666824362160271e-18	8.344972114445159e-17	1.1117487230148378e-15	1.8225836283932105e-16	4.071854016884738e-18	nan	nan
56592.780000007835	-6.693452117656426e-17	3.020371941866083e-15	1.5420029682978293e-16	3.4641353408644304e-18	1.9726248093542616e-16	5.882641986160129e-18	nan	nan	1.9539116886512608e-16	9.801082869611444e-18	2.02026071736051e-16	6.693006954102654e-18	8.329526119664644e-17	1.1120281595235272e-15	1.8209541891220272e-16	4.063198446833432e-18	nan	nan
56592.83000000784	-6.671771254762089e-17	3.0203999777613464e-15	1.5406676857277589e-16	3.461067906556644e-18	1.9709247449910967e-16	5.874947408062523e-18	nan	nan	1.9521152446476253e-16	9.783449772103063e-18	2.0185350374627123e-16	6.711799632453619e-18	8.314105411840474e-17	1.1123066752936147e-15	1.8193262067495277e-16	4.0507899146468466e-18	nan	nan
56592.88000000784	-6.650152016085991e-17	3.0204278204195265e-15	1.5393335593959253e-16	3.457944189537936e-18	1.9692261456971668e-16	5.8682542674568095e-18	nan	nan	1.9503204523547398e-16	9.768475050518979e-18	2.016810831602317e-16	6.721894230297731e-18	8.298709963695689e-17	1.1125842730039652e-15	1.8176996796983998e-16	4.035505899962973e-18	nan	nan
56592.930000007844	-6.628594239073849e-17	3.020455470941358e-15	1.5380005883713508e-16	3.4550192767011655e-18	1.9675290103137357e-16	5.8633680905504746e-18	nan	nan	1.9485273101722123e-16	9.758006256264708e-18	2.015088098552093e-16	6.7226017583459476e-18	8.283339747935669e-17	1.1128609553271488e-15	1.816074606717399e-16	4.018504401837585e-18	nan	nan
56592.98000000785	-6.607097761433409e-17	3.020482930420392e-15	1.5366687716069158e-16	3.4525785977091257e-18	1.9658333376623816e-16	5.86113725936317e-18	nan	nan	1.9467358166406778e-16	9.753955800807826e-18	2.0133668369133563e-16	6.713859936458429e-18	8.267994737246259e-17	1.1131367249294508e-15	1.8144509868813123e-16	4.0011997864502315e-18	nan	nan
56593.03000000785	-6.585662421133365e-17	3.020510199943032e-15	1.5353381080921557e-16	3.4509313986232727e-18	1.9641391262693342e-16	5.862137773210862e-18	nan	nan	1.9449459702243506e-16	9.757155925866352e-18	2.011647045817034e-16	6.696234039093918e-18	8.252674904286996e-17	1.113411584470878e-15	1.812828818213172e-16	3.985225886009351e-18	nan	nan
56593.08000000785	-6.564288056405059e-17	3.02053728058857e-15	1.5340085968507571e-16	3.450395771667678e-18	1.9624463749528923e-16	5.865792048648155e-18	nan	nan	1.9431577693511435e-16	9.766000747391964e-18	2.0099287234929174e-16	6.670910746164174e-18	8.237380221707283e-17	1.113685536605166e-15	1.8112081001156998e-16	3.972383617501486e-18	nan	nan
56593.130000007855	-6.542974505743765e-17	3.0205641734292213e-15	1.5326802368834008e-16	3.4510207268791878e-18	1.9607550826197893e-16	5.871250143969534e-18	nan	nan	1.941371212596864e-16	9.778586318047198e-18	2.0082118691439558e-16	6.6396834750817766e-18	8.222110662118601e-17	1.1139585839797846e-15	1.809588830980436e-16	3.964569562140723e-18	nan	nan
56593.18000000786	-6.521721607906487e-17	3.0205908795301634e-15	1.531353027183248e-16	3.452502280524508e-18	1.9590652477666645e-16	5.87770505191396e-18	nan	nan	1.9395862983948002e-16	9.793104781788638e-18	2.0064964811434856e-16	6.6049244402248004e-18	8.206866198130363e-17	1.114230729235946e-15	1.8079710093628176e-16	3.963646227074893e-18	nan	nan
56593.23000000786	-6.500529201911814e-17	3.0206173999495676e-15	1.5300269667513512e-16	3.4545266933192308e-18	1.957376869242205e-16	5.884415858403507e-18	nan	nan	1.9378030252929766e-16	9.807901146973935e-18	2.0047825585518554e-16	6.569537104181727e-18	8.191646802320177e-17	1.1145019750086113e-15	1.8063546340632569e-16	3.969893437347311e-18	nan	nan
56593.280000007864	-6.479397127044681e-17	3.020643735738635e-15	1.528702054609967e-16	3.4568026002030996e-18	1.9556899459135393e-16	5.89072696783678e-18	nan	nan	1.936021391752477e-16	9.821519006162077e-18	2.0030700998430356e-16	6.53688089798878e-18	8.176452447251326e-17	1.1147723239264973e-15	1.8047397038436185e-16	3.981549859764342e-18	nan	nan
56593.33000000787	-6.458325222852766e-17	3.0206698879416346e-15	1.5273782897533966e-16	3.459067839658501e-18	1.954004476491976e-16	5.896083245646902e-18	nan	nan	1.9342413962396895e-16	9.83273618160329e-18	2.0013591040063105e-16	6.510658984598045e-18	8.161283105464146e-17	1.1150417786120836e-15	1.803126217508114e-16	3.996708676341221e-18	nan	nan
56593.38000000787	-6.43731332914743e-17	3.020695857595934e-15	1.5260556712209841e-16	3.4610950993483564e-18	1.952320459489457e-16	5.900041747927984e-18	nan	nan	1.932463037267895e-16	9.840591494929336e-18	1.9996495695876672e-16	6.494761639876728e-18	8.146138749485639e-17	1.1153103416816194e-15	1.8015141736196812e-16	4.0135420880875734e-18	nan	nan
56593.43000000787	-6.416361286005414e-17	3.0207216457320365e-15	1.5247341979789178e-16	3.4626964400938727e-18	1.9506378938824605e-16	5.9022804388369116e-18	nan	nan	1.93068631336892e-16	9.844403952978803e-18	1.9979414954194854e-16	6.4929842145755805e-18	8.131019351818091e-17	1.1155780157451316e-15	1.7999035709457108e-16	4.030376827947771e-18	nan	nan
56593.480000007876	-6.395468933765745e-17	3.0207472533736147e-15	1.5234138690751896e-16	3.4637267828248443e-18	1.9489567783999568e-16	5.902603939193543e-18	nan	nan	1.9289112229807082e-16	9.843785363846501e-18	1.99623488046315e-16	6.5058945267720415e-18	8.11592488494694e-17	1.11584480340643e-15	1.7982944081340415e-16	4.045750151592175e-18	nan	nan
56593.53000000788	-6.37463611303563e-17	3.0207726815375442e-15	1.5220946834955607e-16	3.464086465666157e-18	1.9472771116894134e-16	5.900947101126101e-18	nan	nan	1.9271377646575764e-16	9.838647242307634e-18	1.9945297229935202e-16	6.5299091218615205e-18	8.10085532134052e-17	1.1161107072631173e-15	1.79668668403677e-16	4.0584496735047026e-18	nan	nan
56593.58000000788	-6.353862664684058e-17	3.02079793123394e-15	1.520776640269306e-16	3.46372289771673e-18	1.9455988926152802e-16	5.897376108422268e-18	nan	nan	1.925365936832475e-16	9.829202458077674e-18	1.9928260222156906e-16	6.5611209124427845e-18	8.08581063345003e-17	1.1163757299065922e-15	1.7950803973459723e-16	4.067539840584021e-18	nan	nan
56593.630000007885	-6.333148429848503e-17	3.020823003466186e-15	1.5194597384039914e-16	3.4626314976749704e-18	1.9439221200245757e-16	5.892087321620885e-18	nan	nan	1.9235957380923831e-16	9.81596170379289e-18	1.991123776419306e-16	6.595772837340687e-18	8.070790793706057e-17	1.1166398739220602e-15	1.793475546634018e-16	4.072378811392104e-18	nan	nan
56593.68000000789	-6.312493249930458e-17	3.0208478992309728e-15	1.5181439769079643e-16	3.4608556854675297e-18	1.9422467923791407e-16	5.885403979385591e-18	nan	nan	1.9218271668642293e-16	9.799724637199574e-18	1.9894229848957933e-16	6.630424283229214e-18	8.055795774523927e-17	1.1169031418885402e-15	1.7918721307587062e-16	4.072628176781996e-18	nan	nan
56593.73000000789	-6.291896966598324e-17	3.020872619518328e-15	1.516829354770027e-16	3.458486296532883e-18	1.940572908646475e-16	5.877770292175801e-18	nan	nan	1.9200602217017066e-16	9.781564864189152e-18	1.9877236460640418e-16	6.662071712898499e-18	8.040825548300532e-17	1.1171655363788699e-15	1.790270148336605e-16	4.068257515600576e-18	nan	nan
56593.78000000789	-6.271359421784077e-17	3.020897165311652e-15	1.5155158710549697e-16	3.455659985654549e-18	1.9389004674392903e-16	5.869742858028455e-18	nan	nan	1.9182949010809857e-16	9.762807961189553e-18	1.9860257590299517e-16	6.6882306592513554e-18	8.025880087416329e-17	1.1174270599597157e-15	1.7886695981483355e-16	4.059544741781547e-18	nan	nan
56593.830000007896	-6.250880457689443e-17	3.020921537587748e-15	1.5142035247090483e-16	3.4525569192249746e-18	1.9372294676235065e-16	5.8619788745706064e-18	nan	nan	1.916531203473689e-16	9.745001303286659e-18	1.9843293222129033e-16	6.70698832169822e-18	8.010959364238074e-17	1.1176877151915763e-15	1.7870704790979513e-16	4.047072703120756e-18	nan	nan
56593.8800000079	-6.23045991677997e-17	3.020945737316858e-15	1.512892314785493e-16	3.4493974956094486e-18	1.9355599080168418e-16	5.855221015775611e-18	nan	nan	1.914769127464173e-16	9.729874368255921e-18	1.9826343342614313e-16	6.717034841795122e-18	7.99606335110884e-17	1.1179475046287958e-15	1.7854727894834575e-16	4.03172045155151e-18	nan	nan
56593.9300000079	-6.210097641789296e-17	3.0209697654626925e-15	1.5115822402941599e-16	3.4464379996664797e-18	1.93389178718722e-16	5.850278134415904e-18	nan	nan	1.9130086715106756e-16	9.719288430317331e-18	1.980940794296469e-16	6.717680374934896e-18	7.981192020365749e-17	1.1182064308195647e-15	1.7838765283747492e-16	4.014648200263508e-18	nan	nan
56593.980000007905	-6.18979347571992e-17	3.020993622982465e-15	1.510273300237386e-16	3.4439651984249754e-18	1.9322251039054438e-16	5.848002013877584e-18	nan	nan	1.911249834120128e-16	9.715169519296318e-18	1.9792487009670373e-16	6.708862759059163e-18	7.96634534432051e-17	1.1184644963059322e-15	1.7822816941547347e-16	3.997273004797978e-18	nan	nan
