MJD	band	Flux	Flux_err	FilterSet	Instr
57983.1671991	DECam_u	9.881737810078585e-16	1.72851322494358e-16	KN_Filters_clean	DECam
57983.1671991	DECam_u	9.839278232963539e-16	2.4291943823563075e-16	KN_Filters_clean	DECam
57983.1671991	DECam_u	9.786880881083168e-16	2.209048492741004e-16	KN_Filters_clean	DECam
57983.1671991	DECam_u	9.777760099624865e-16	2.0425713450368522e-16	KN_Filters_clean	DECam
57983.1671991	DECam_u	9.720846452188884e-16	1.8498350499065672e-16	KN_Filters_clean	DECam
57983.1671991	DECam_z	1.8252422148223504e-16	3.480336304581332e-17	KN_Filters_clean	DECam
57983.1671991	DECam_z	1.8118468730669367e-16	3.2211142139424026e-17	KN_Filters_clean	DECam
57983.1671991	DECam_z	1.8075818776941748e-16	4.0915760420018537e-17	KN_Filters_clean	DECam
57983.1671991	DECam_z	1.783044350207191e-16	4.0246034279729675e-17	KN_Filters_clean	DECam
57983.1671991	DECam_z	1.764215868833238e-16	3.6620116353409873e-17	KN_Filters_clean	DECam
57983.1671991	DECam_z	1.7483771848650627e-16	3.652355040148033e-17	KN_Filters_clean	DECam
57983.1671991	DECam_z	1.7380137142822923e-16	3.040132968515174e-17	KN_Filters_clean	DECam
57983.1671991	DECam_z	1.72591738370408e-16	3.28434615784727e-17	KN_Filters_clean	DECam
57983.1671991	DECam_z	1.710572396924536e-16	4.2231886921125194e-17	KN_Filters_clean	DECam
57983.382	Sinistro_w	8.536596877792862e-16	3.1449985145079626e-17	KN_Filters_clean	Sinistro
57983.401	Sinistro_g	1.1676574673189665e-15	1.2905427254261014e-16	KN_Filters_clean	Sinistro
57983.405	Sinistro_r	6.005465873643382e-16	1.1062476957711769e-17	KN_Filters_clean	Sinistro
57983.5094444	UVOT_U	7.131984667011528e-16	1.3599129451817572e-16	KN_Filters_clean	UVOT
57983.5094444	UVOT_U	6.931887911716189e-16	1.7113961792344868e-16	KN_Filters_clean	UVOT
57983.5094444	UVOT_U	6.541524986832812e-16	1.3578350040851719e-16	KN_Filters_clean	UVOT
57983.5094444	UVOT_U	6.480709589627571e-16	1.4669496535266208e-16	KN_Filters_clean	UVOT
57983.5094444	UVOT_U	6.376130262924473e-16	1.115312477949157e-16	KN_Filters_clean	UVOT
57983.5094444	UVOT_U	6.277857505749014e-16	1.1946491398248734e-16	KN_Filters_clean	UVOT
57983.5094444	UVOT_U	6.260985443888382e-16	1.1130824302146632e-16	KN_Filters_clean	UVOT
57983.5094444	UVOT_U	6.157667817176209e-16	1.2863350815959822e-16	KN_Filters_clean	UVOT
57983.5094444	UVOT_U	5.983458265463352e-16	1.350557917621809e-16	KN_Filters_clean	UVOT
57983.5094444	DECam_Y	2.011235232762103e-16	3.834984168572565e-17	KN_Filters_clean	DECam
57983.5094444	DECam_Y	1.9601923856431875e-16	4.4370195905273043e-17	KN_Filters_clean	DECam
57983.5094444	DECam_Y	1.9444572132509176e-16	3.456869816687996e-17	KN_Filters_clean	DECam
57983.5094444	DECam_Y	1.9108065903349548e-16	3.9662923853737185e-17	KN_Filters_clean	DECam
57983.5094444	DECam_Y	1.8980568438420663e-16	4.6860642755280054e-17	KN_Filters_clean	DECam
57983.5094444	DECam_Y	1.8921583608135895e-16	4.2708904152295915e-17	KN_Filters_clean	DECam
57983.5094444	DECam_Y	1.8706256722113975e-16	3.907731787653853e-17	KN_Filters_clean	DECam
57983.5094444	DECam_Y	1.869455115088139e-16	3.2700502198720544e-17	KN_Filters_clean	DECam
57983.5094444	DECam_Y	1.8623447171487174e-16	3.543961474695803e-17	KN_Filters_clean	DECam
57983.5094444	DECam_g	8.964043969455972e-16	1.7092464446355506e-16	KN_Filters_clean	DECam
57983.5094444	DECam_g	8.544902427448408e-16	2.109629231235266e-16	KN_Filters_clean	DECam
57983.5094444	DECam_g	8.385000313162546e-16	1.897997917373211e-16	KN_Filters_clean	DECam
57983.5094444	DECam_g	8.340395045103684e-16	1.731229394209601e-16	KN_Filters_clean	DECam
57983.5094444	DECam_g	8.186979659005268e-16	1.4554870469855394e-16	KN_Filters_clean	DECam
57983.5094444	DECam_g	8.153431337029401e-16	1.42619791837611e-16	KN_Filters_clean	DECam
57983.5094444	DECam_g	8.048674198854749e-16	1.5316279000505332e-16	KN_Filters_clean	DECam
57983.5094444	DECam_g	7.982811090244714e-16	1.667606999932338e-16	KN_Filters_clean	DECam
57983.5094444	DECam_g	7.905105248915835e-16	1.7843029916625495e-16	KN_Filters_clean	DECam
57983.5094444	DECam_i	3.9763466029487957e-16	7.58202025432036e-17	KN_Filters_clean	DECam
57983.5094444	DECam_i	3.835011060654454e-16	8.680790380881393e-17	KN_Filters_clean	DECam
57983.5094444	DECam_i	3.7885268842244877e-16	6.735269949159783e-17	KN_Filters_clean	DECam
57983.5094444	DECam_i	3.75747909922725e-16	7.799460612489546e-17	KN_Filters_clean	DECam
57983.5094444	DECam_i	3.7536996525943375e-16	9.267413618380803e-17	KN_Filters_clean	DECam
57983.5094444	DECam_i	3.682319076941528e-16	8.311556568002066e-17	KN_Filters_clean	DECam
57983.5094444	DECam_i	3.676856575260852e-16	6.431556208720264e-17	KN_Filters_clean	DECam
57983.5094444	DECam_i	3.657767969679196e-16	7.641067039399464e-17	KN_Filters_clean	DECam
57983.5094444	DECam_i	3.651994069481998e-16	6.949586813254022e-17	KN_Filters_clean	DECam
57983.5094444	DECam_r	5.802840856239929e-16	1.106474392146666e-16	KN_Filters_clean	DECam
57983.5094444	DECam_r	5.53728051085767e-16	1.2533985074535768e-16	KN_Filters_clean	DECam
57983.5094444	DECam_r	5.488459448121173e-16	1.355031796383479e-16	KN_Filters_clean	DECam
57983.5094444	DECam_r	5.453693255251537e-16	1.1320319984124092e-16	KN_Filters_clean	DECam
57983.5094444	DECam_r	5.447558394283541e-16	9.684707927532787e-17	KN_Filters_clean	DECam
57983.5094444	DECam_r	5.336258300794958e-16	9.334181114594519e-17	KN_Filters_clean	DECam
57983.5094444	DECam_r	5.286556656953141e-16	1.0060088743782932e-16	KN_Filters_clean	DECam
57983.5094444	DECam_r	5.285542926025153e-16	1.1930277660444847e-16	KN_Filters_clean	DECam
57983.5094444	DECam_r	5.27818513365007e-16	1.1026113954449731e-16	KN_Filters_clean	DECam
57983.5094444	DECam_u	7.531361870772758e-16	1.4360654125202807e-16	KN_Filters_clean	DECam
57983.5094444	DECam_u	7.267195452036025e-16	1.794179405194081e-16	KN_Filters_clean	DECam
57983.5094444	DECam_u	6.938497006690041e-16	1.4402351333033574e-16	KN_Filters_clean	DECam
57983.5094444	DECam_u	6.905946224239366e-16	1.5632046585063775e-16	KN_Filters_clean	DECam
57983.5094444	DECam_u	6.770976390434649e-16	1.184378948475677e-16	KN_Filters_clean	DECam
57983.5094444	DECam_u	6.693436962298307e-16	1.1899639676952286e-16	KN_Filters_clean	DECam
57983.5094444	DECam_u	6.669417053498075e-16	1.2691612287793903e-16	KN_Filters_clean	DECam
